,X,Y,PROFONDEUR,lon,lat
0,2495080.85,1113816.29,,6.080169458613506,46.167627907477275
1,2494178.91,1114365.84,162.0,6.068369201882708,46.172429394544494
2,2495001.3,1114603.15,95.0,6.078962866604706,46.17469269610484
3,2494802.48,1114157.47,130.0,6.076489091112837,46.170653081952935
4,2494638.91,1114069.02,150.0,6.074391461097314,46.1698319418934
5,2492205.19,1116359.89,112.0,6.042356714845398,46.190050798702515
6,2495722.4,1115658.81,132.0,6.088063285542393,46.18429975435863
7,2495097.92,1113793.93,,6.080395452946635,46.167429458665204
8,2495641.18,1115724.16,,6.0869969469422065,46.184874929528874
9,2495109.3,1113747.89,,6.0805531019453225,46.1670171387805
10,2495084.43,1113811.13,,6.080216960965541,46.16758205560983
11,2495546.34,1114516.99,150.0,6.086038737189934,46.17400261720829
12,2495547.42,1114525.34,150.0,6.08605085315041,46.174077886888114
13,2505272.07,1133794.53,180.0,6.208038063628276,46.3488347941779
14,2505275.98,1133800.35,180.0,6.208087662382939,46.34888769477975
15,2505281.91,1133796.35,180.0,6.2081655022186375,46.34885255451912
16,2505277.88,1133790.62,180.0,6.208114326400733,46.3488004465039
17,2493651.74,1120531.2,228.0,6.060139729033281,46.22779878840544
18,2493645.74,1120525.98,228.0,6.060063162372059,46.22775088894841
19,2493657.33,1120525.01,228.0,6.060213584257908,46.22774399887764
20,2493649.61,1120518.08,228.0,6.0601151172383725,46.227680447132634
21,2493657.1,1120513.42,228.0,6.060213246449004,46.227639719472144
22,2493663.03,1120518.71,228.0,6.060288889960077,46.227688237345106
23,2499268.29,1121978.23,98.0,6.132616021887013,46.241679370915506
24,2499270.12,1121978.99,98.0,6.132639579982547,46.24168648104506
25,2496492.8,1116690.93,170.0,6.097810646204094,46.19370194940505
26,2496496.1,1116685.92,170.0,6.097854496766966,46.19365739608279
27,2497848.21,1120825.84,120.0,6.114460067248456,46.23109995157808
28,2497853.08,1120821.79,120.0,6.114524071904616,46.2310642649516
29,2504120.94,1115569.53,140.0,6.196838899810593,46.18474666197206
30,2505848.86,1123325.02,90.0,6.217649508488477,46.254747684262504
31,2505874.48,1123316.56,130.0,6.217983416211618,46.25467518196157
32,2505867.05,1123329.15,130.0,6.217884532184135,46.25478738161109
33,2505868.72,1123319.82,130.0,6.217908071299713,46.25470369677011
34,2498976.39,1125157.65,200.0,6.128142636978799,46.27023239082856
35,2503404.33,1119803.23,150.0,6.186682847217764,46.22272390917789
36,2503399.06,1119801.47,150.0,6.186614919622475,46.222707321341076
37,2503393.7,1119791.66,150.0,6.186547493188192,46.22261831513525
38,2503399.96,1119792.78,150.0,6.186628382256445,46.222629288879894
39,2503403.45,1119797.61,150.0,6.1866726075552005,46.222673233819265
40,2502980.42,1117105.17,200.0,6.181750538707909,46.19839528837853
41,2502971.42,1117106.17,200.0,6.181633755172522,46.198402983898106
42,2502967.42,1117098.17,200.0,6.181583606621625,46.198330451050715
43,2502964.42,1117090.17,200.0,6.181546411025323,46.198258062523166
44,2502993.42,1117105.17,200.0,6.18191892581792,46.19839716438306
45,2506038.07,1117632.62,110.0,6.2212499695197065,46.20357377017067
46,2506040.46,1117624.93,110.0,6.221282478175268,46.20350493645586
47,2500093.26,1123873.83,140.0,6.142903705796373,46.25885233358041
48,2500099.29,1123878.69,140.0,6.142980855379068,46.25889694338932
49,2500105.37,1123883.6,140.0,6.143058642723939,46.25894201030289
50,2500109.16,1123878.92,140.0,6.1431087919350436,46.258900480324826
51,2500103.08,1123874.06,140.0,6.143030993884865,46.2588558631653
52,2500097.0,1123869.2,140.0,6.14295319596233,46.25881124595236
53,2488761.44,1116544.54,,5.997714957068427,46.19115068383632
54,2494163.03,1119356.07,,6.067032453641806,46.21731012400308
55,2494157.47,1119350.2,,6.0669617442340655,46.21725645228296
56,2494151.81,1119344.44,,6.066889714307009,46.21720375413455
57,2494146.05,1119338.68,,6.066816388819148,46.217151040190096
58,2494140.29,1119332.92,,6.0667430634733295,46.2170983261982
59,2494134.63,1119327.16,,6.066671033967275,46.21704562791062
60,2494128.98,1119321.4,,6.066599134170358,46.21699293115248
61,2494123.52,1119315.95,,6.066529625981409,46.21694305249106
62,2494117.97,1119310.29,,6.066458999455511,46.216891270820234
63,2494112.11,1119304.43,,6.066384401809659,46.21683764141888
64,2500148.03,1123936.44,214.0,6.143600495044627,46.259423618484064
65,2500143.55,1123932.37,214.0,6.143543274125396,46.25938634515234
66,2500143.91,1123940.88,214.0,6.1435461179698585,46.259462940956446
67,2500139.43,1123936.76,214.0,6.143488907766004,46.25942521787756
68,2500139.8,1123945.27,214.0,6.143491881208996,46.2595018151702
69,2500135.36,1123941.15,214.0,6.143435189693741,46.259464098012316
70,2500135.73,1123949.66,214.0,6.14343816306322,46.259540695306455
71,2500131.3,1123945.64,214.0,6.143381579776944,46.259503879047884
72,2500131.66,1123954.0,214.0,6.143384455561025,46.25957912569765
73,2500127.23,1123949.98,214.0,6.14332787227111,46.259542309412154
74,2500127.6,1123958.44,214.0,6.1433308562145825,46.25961845698979
75,2500123.16,1123954.42,214.0,6.143274143246773,46.25958163919007
76,2500123.53,1123962.82,214.0,6.14327713998273,46.259657247105764
77,2500115.02,1123963.19,214.0,6.1431667085538075,46.259659309286484
78,2500115.39,1123971.6,214.0,6.143169703000278,46.259735007149146
79,2504870.0,1121895.24,,6.205249182657396,46.24174957990311
80,2504874.38,1121891.13,,6.2053068004922896,46.24171323279745
81,2500959.21,1126994.36,,6.153468783297694,46.28704794543562
82,2494106.65,1119310.19,,6.066312349597178,46.21688858791662
83,2494117.87,1119321.61,,6.066455134637613,46.21699306972563
84,2494123.32,1119327.06,,6.066524513252433,46.21704294685771
85,2498062.1,1116058.51,80.0,6.118273598337597,46.188253522927226
86,2497733.62,1120886.77,190.0,6.112961565285515,46.231630544169995
87,2497727.97,1120880.99,,6.112889605789142,46.23157769697657
88,2504171.43,1116148.35,140.0,6.197373954105824,46.189960033971644
89,2505738.55,1117799.58,48.0,6.217336212946133,46.205033557406004
90,2505734.63,1117797.73,48.0,6.21728580487859,46.20501636783665
91,2505738.92,1117795.4,48.0,6.217341850379293,46.20499601225777
92,2503400.11,1119806.71,150.0,6.18662744091545,46.22275460324964
93,2503395.08,1119808.94,150.0,6.186561796936563,46.222773937771976
94,2505842.57,1123326.21,90.0,6.217567709513252,46.25475750587181
95,2497521.41,1115620.16,220.0,6.111367708526532,46.18422868511952
96,2497527.23,1115614.67,220.0,6.111444277875308,46.1841801933041
97,2497533.05,1115609.19,220.0,6.1115208448939535,46.18413179137986
98,2497538.87,1115603.7,220.0,6.1115974139701414,46.184083299460816
99,2497544.69,1115598.21,220.0,6.111673982909962,46.184034807489994
100,2497550.51,1115592.72,220.0,6.111750551713423,46.183986315467344
101,2497556.34,1115587.23,220.0,6.111827249872797,46.18393782491637
102,2497562.16,1115581.75,220.0,6.111903816210306,46.18388942273311
103,2498555.66,1116121.3,160.0,6.124651703468889,46.18889291945525
104,2498562.53,1116120.43,160.0,6.124740861974285,46.18888613081821
105,2498556.61,1116128.26,160.0,6.124662494502141,46.188955663305954
106,2498563.81,1116129.87,160.0,6.124755388078542,46.188971230378264
107,2498557.48,1116135.26,160.0,6.124672240833667,46.18901875485983
108,2498564.64,1116136.87,160.0,6.124764616501488,46.18903431588992
109,2498558.31,1116142.13,160.0,6.124681497407289,46.18908067111569
110,2498565.51,1116143.78,160.0,6.124774382514082,46.18909659794555
111,2498553.38,1116150.45,160.0,6.124615844131939,46.189154760148284
112,2498561.12,1116160.59,160.0,6.124713878442728,46.189247130348605
113,2498568.86,1116170.08,160.0,6.12481205426743,46.18933365415041
114,2498561.87,1116170.95,160.0,6.124721340972495,46.189340424740735
115,2498562.82,1116178.03,160.0,6.124732106108959,46.1894042479058
116,2498569.73,1116177.12,160.0,6.124821792151992,46.18939710546568
117,2498570.56,1116183.99,160.0,6.124831048960096,46.18945902171052
118,2498563.73,1116184.82,160.0,6.124742416239631,46.1894654566803
119,2498571.51,1116190.9,160.0,6.124841851172255,46.18952131582952
120,2498565.47,1116198.81,160.0,6.1247619114654235,46.1895915498336
121,2498572.34,1116197.9,160.0,6.124851079788776,46.18958440133593
122,2498573.21,1116204.86,160.0,6.124860835139345,46.189647133102376
123,2498566.34,1116205.68,160.0,6.124771686263441,46.18965347211819
124,2500119.09,1123958.8,214.0,6.14322042701082,46.259620429279096
125,2500119.41,1123967.21,214.0,6.143222773162313,46.259696119703406
126,2494112.21,1119315.95,,6.0663830828529655,46.21694127067742
127,2494140.39,1119344.34,,6.0667417678841895,46.21720105603918
128,2496752.05,1115325.3,,6.101470234954259,46.18145894739902
129,2502217.18,1113772.77,,6.172562058691208,46.16831171986561
130,2502212.84,1113766.33,,6.172507221986822,46.16825316495232
131,2493712.07,1120323.25,,6.060968970057346,46.225937985760005
132,2493718.09,1120328.38,,6.0610458146560084,46.225985078283195
133,2493713.22,1120334.21,,6.0609813752528146,46.2260367443146
134,2493708.27,1120340.23,,6.060915855695647,46.226090106557024
135,2493702.26,1120346.24,,6.060836601614756,46.22614321114133
136,2496800.46,1117421.89,,6.101633734141396,46.200323707467746
137,2496807.04,1117413.3,,6.101720864423864,46.200247456570395
138,2496813.77,1117404.36,,6.101810014787046,46.20016808062787
139,2504562.71,1120005.39,,6.2016525737091674,46.2247077556996
140,2504569.35,1120012.65,,6.201737136999243,46.224773998744034
141,2504575.99,1120020.15,,6.201821651387909,46.224842400402146
142,2504582.51,1120027.53,,6.201904635434911,46.22490970561818
143,2503058.13,1116117.23,152.0,6.182962232554652,46.18952053260656
144,2503065.15,1116124.36,152.0,6.183051666729011,46.18958567504452
145,2503071.85,1116131.21,152.0,6.18313701498789,46.189648252838566
146,2503077.91,1116137.45,142.0,6.183214201545568,46.189705251705526
147,2506544.47,1125475.25,,6.226237536041893,46.274185185052055
148,2497382.47,1120471.64,90.0,6.108501817348838,46.22784319465288
149,2497387.67,1120474.72,90.0,6.108568529894827,46.22787169126427
150,2499819.45,1121180.14,130.0,6.139932252408686,46.23458347025114
151,2497893.65,1120797.58,176.0,6.115055178916714,46.23085267885372
152,2497377.4,1120468.7,90.0,6.10843675881995,46.22781597706064
153,2498229.77,1119640.01,145.0,6.119664034691166,46.22049210227009
154,2497587.0,1120410.71,140.0,6.111165840211177,46.22732637544794
155,2498225.56,1119644.28,145.0,6.119608550087387,46.22052987049799
156,2497899.52,1120793.18,176.0,6.115132219922536,46.230813995835476
157,2497845.07,1116107.4,,6.115452308257782,46.18866031808886
158,2497852.6,1116110.98,,6.115549041422307,46.188693661663706
159,2497859.22,1116114.49,,6.115634005172553,46.188726237323195
160,2497868.36,1116118.54,,6.115751485897645,46.1887640526122
161,2497870.99,1116112.35,,6.115786899106541,46.18870877728706
162,2497862.16,1116108.19,,6.115673457146779,46.18867001974927
163,2497855.19,1116104.43,,6.115584015517179,46.18863514237394
164,2497848.24,1116101.75,,6.115494596771947,46.188609981822
165,2497851.63,1116095.23,,6.115539924577465,46.188551853909864
166,2497857.4,1116097.82,,6.1156140815304525,46.18857602569113
167,2497864.27,1116101.25,,6.11570230021952,46.188607919730316
168,2497869.73,1116104.02,,6.115772403346389,46.188633663296216
169,2502987.42,1117101.17,200.0,6.181842039953591,46.19836032080856
170,2502985.42,1117118.17,200.0,6.181812601305858,46.198512937660034
171,2498214.24,1119962.31,160.0,6.11939246532598,46.223388623785134
172,2498221.3,1119968.18,160.0,6.119482672359937,46.22344248986943
173,2498229.04,1119975.4,160.0,6.119581396890746,46.22350860121819
174,2498236.18,1119982.64,160.0,6.119672342089325,46.22357480150476
175,2503938.87,1117403.68,140.0,6.194103802386206,46.20121786410867
176,2494869.17,1120774.71,120.0,6.07586219345838,46.23018055646683
177,2506253.04,1121032.68,160.0,6.223351399174411,46.234185703588665
178,2489381.77,1112608.13,190.0,6.006680464770759,46.155848611127496
179,2489377.5,1112610.87,190.0,6.006624553136858,46.15587255288837
180,2500261.6,1123074.27,185.0,6.145257778876143,46.25168579969225
181,2500258.62,1123067.93,185.0,6.145220499067326,46.25162833269983
182,2505190.41,1121792.8,200.0,6.209423575470462,46.24087348311746
183,2498867.83,1125244.76,162.0,6.12671571248816,46.27099954646857
184,2498871.84,1125240.18,162.0,6.126768716979526,46.270958956296994
185,2494972.07,1113621.65,120.0,6.078805011517784,46.165860295500714
186,2495093.82,1113799.22,,6.080341190180731,46.16747639876277
187,2495124.38,1113759.01,,6.080745819117117,46.16711950586222
188,2492206.93,1116355.49,112.0,6.042380264297127,46.19001150329876
189,2495067.09,1113806.1,,6.079993619638703,46.16753410995348
190,2492352.66,1114420.99,150.0,6.044713314981706,46.172635631426495
191,2494988.15,1113634.39,120.0,6.079010302206973,46.16597739231693
192,2495108.11,1113782.29,,6.08052997702501,46.16732635480999
193,2492341.72,1114422.18,150.0,6.044571407754033,46.17264458357023
194,2494833.25,1114159.56,140.0,6.076886968319002,46.17067669141282
195,2495108.64,1113776.34,,6.080538173306378,46.167272921771264
196,2494661.59,1114020.35,120.0,6.07469604138311,46.16939774519414
197,2495114.46,1113751.6,,6.080619066190896,46.167051311947695
198,2495597.52,1114915.96,,6.086612204589551,46.17759899880755
199,2495121.6,1113757.02,,6.08071027816869,46.167101173917196
200,2495003.3,1114598.15,95.0,6.078989884034131,46.17464803715588
201,2494832.29,1114157.14,140.0,6.0768750847867015,46.17065477528934
202,2495554.81,1114469.21,150.0,6.08615907652145,46.173574187424244
203,2493616.88,1114302.73,32.0,6.06110733286997,46.171773114922765
204,2494997.65,1114593.0,95.0,6.0789178912191195,46.174600834830805
205,2495592.9,1114918.71,,6.086551771894189,46.177623015805274
206,2492186.07,1115784.39,135.0,6.042241951921594,46.184871590741565
207,2495585.0,1114928.22,,6.086447360015943,46.17770732468085
208,2495635.91,1115721.28,,6.0869293472161905,46.18484820821782
209,2494992.53,1113638.05,120.0,6.0790661784567535,46.16601099491667
210,2494734.71,1114061.45,160.0,6.075633371239365,46.16977885435818
211,2495092.76,1113770.78,,6.080333851870731,46.167220437500895
212,2495096.2,1113766.02,,6.080379451627197,46.16717816142557
213,2495070.27,1113801.34,,6.080035854162155,46.16749179345823
214,2501267.59,1127019.86,,6.1574642685926015,46.28732273702842
215,2501273.57,1127020.25,,6.157541770251879,46.287327124494944
216,2501273.31,1127024.24,,6.157537550441753,46.287362974005816
217,2505103.84,1124218.1,,6.207807372525368,46.262675637231695
218,2505124.36,1124211.56,,6.208074813006575,46.26261971284928
219,2504711.0,1123918.57,125.0,6.202774220010956,46.25992588075949
220,2504708.76,1123909.47,125.0,6.202747034447373,46.25984371293745
221,2498923.75,1116749.73,244.0,6.129282604935921,46.194600664195384
222,2498917.29,1116752.46,244.0,6.129198345197231,46.19462424753693
223,2498913.41,1116758.25,244.0,6.129146838575326,46.1946757414091
224,2498906.84,1116761.18,244.0,6.129061110655633,46.194701106977526
225,2498902.98,1116767.0,244.0,6.12900985637227,46.19475287362482
226,2498896.57,1116769.75,244.0,6.128926239541582,46.194776644168755
227,2498892.7,1116775.57,244.0,6.128874855540247,46.19482840925123
228,2497097.65,1115564.81,160.0,6.105892515610762,46.18366614010527
229,2497105.19,1115550.08,160.0,6.10599339701349,46.183534807940966
230,2507904.45,1128128.12,200.0,6.243352857268646,46.298234583875065
231,2507900.64,1128123.46,200.0,6.243304338409205,46.29819214620031
232,2507899.63,1128117.52,200.0,6.2432924081010635,46.29813857976227
233,2507901.7,1128111.8,200.0,6.2433204027117135,46.29808741487464
234,2507905.63,1128116.45,200.0,6.2433704806842725,46.29812977906621
235,2507906.64,1128122.4,200.0,6.243382409087348,46.29818343544181
236,2508096.75,1128203.02,120.0,6.245833498251311,46.29893464367937
237,2508089.72,1128204.81,120.0,6.245741916331354,46.298949781094194
238,2498678.36,1115987.72,152.0,6.12626970457087,46.187709957017674
239,2504795.66,1121508.21,120.0,6.204364549012022,46.23825790762846
240,2504712.94,1121581.77,120.0,6.203277261869415,46.238907814258944
241,2504737.28,1121556.36,120.0,6.203597963595024,46.23868271626248
242,2504859.26,1121436.25,120.0,6.205203645376623,46.237619674129476
243,2493351.5,1113363.15,125.0,6.05788607163856,46.16328033225046
244,2493354.56,1113357.96,105.0,6.0579268648401285,46.16323413751731
245,2493359.98,1113349.41,105.0,6.0579989726663985,46.16315809640621
246,2493362.88,1113344.22,105.0,6.058037694620615,46.16311187627093
247,2508855.48,1123018.5,85.0,6.256694717329466,46.252405460806514
248,2508861.21,1123016.71,85.0,6.256769362155999,46.25239013813084
249,2508857.27,1123024.23,85.0,6.256716805296391,46.252457242756115
250,2503453.88,1117494.39,110.0,6.187802701671128,46.201964270744256
251,2503458.45,1117490.5,110.0,6.187862704756302,46.20192993866936
252,2504405.88,1120493.3,135.0,6.1995201697269176,46.22907396063172
253,2494128.98,1119332.92,,6.0665965199199094,46.21709654466152
254,2494134.74,1119338.68,,6.06666984512143,46.2171492587486
255,2494146.15,1119350.2,,6.066815070677541,46.21725466945503
256,2494151.81,1119355.97,,6.066887098330886,46.21730745759348
257,2494157.47,1119361.73,,6.066959128392685,46.21736015574379
258,2498049.96,1120087.98,150.0,6.117236151658114,46.22449403755404
259,2496757.23,1115328.32,,6.101536641286016,46.18148690537899
260,2502201.51,1113796.83,,6.172354164923418,46.168525847129644
261,2502214.54,1113793.1,,6.1725236282269735,46.16849419237837
262,2502221.45,1113791.78,,6.1726133593340515,46.16848332427934
263,2502228.28,1113790.31,,6.172702086129952,46.16847109531932
264,2502225.41,1113786.58,,6.172665712313372,46.168437128999805
265,2502221.73,1113779.84,,6.172619482296305,46.16837597175604
266,2502213.85,1113779.44,,6.172517553941063,46.16837122846364
267,2502209.5,1113773.0,,6.172462587767821,46.16831267207466
268,2502202.44,1113771.37,,6.172371532396251,46.16829698474383
269,2502205.62,1113779.83,,6.17241092929668,46.16837353977439
270,2502209.97,1113786.27,,6.172465895475836,46.16843209618877
271,2502190.87,1113783.24,,6.172219266675663,46.168402066039896
272,2502195.3,1113795.12,,6.172274129834061,46.16850956375381
273,2502184.2,1113773.0,,6.172135062168515,46.16830899338637
274,2502191.96,1113770.67,,6.172236008251657,46.168289164844644
275,2502204.84,1113765.32,,6.172403868040935,46.168242917523344
276,2502208.02,1113759.03,,6.1724463514472045,46.16818680503746
277,2502204.69,1113753.36,,6.172404428951534,46.16813532260696
278,2502200.26,1113746.69,,6.172348475620328,46.168074685818326
279,2502192.42,1113749.72,,6.172246347825173,46.168100798912334
280,2502184.82,1113752.59,,6.172147360372154,46.1681255077098
281,2502190.72,1113757.32,,6.1722227496552,46.16816890920588
282,2502196.77,1113764.15,,6.172299641422396,46.168231220716436
283,2502218.35,1113786.27,,6.1725743804871565,46.16843331445061
284,2502197.31,1113756.31,,6.172308272806231,46.168160783084055
285,2508948.93,1120567.19,,6.258385276455909,46.230369605746716
286,2508957.35,1120563.99,,6.258495030070493,46.23034196413723
287,2508945.07,1120553.23,,6.258337974581938,46.23024351816372
288,2508953.9,1120549.44,,6.258453157032776,46.23021062535592
289,2489119.32,1111376.84,54.0,6.003575691471747,46.14473110819421
290,2489121.33,1111367.49,54.0,6.003603916300952,46.144647344857916
291,2489128.93,1111368.21,54.0,6.003702086467138,46.14465507267945
292,2494539.73,1120071.15,,6.071751710442587,46.22380094131345
293,2494545.54,1120068.79,,6.0718275334954654,46.22378062667476
294,2494551.09,1120066.43,,6.071899987258062,46.22376027118638
295,2494556.65,1120064.13,,6.071972556988065,46.223740456875156
296,2503681.57,1120498.13,,6.190131984904405,46.2290139601884
297,2505450.79,1134023.89,137.0,6.210312711578774,46.35092300845864
298,2505449.2,1134033.92,137.0,6.210290015642692,46.351012999334145
299,2489970.45,1115695.0,112.0,6.013572573661295,46.183708749620564
300,2505743.65,1124984.44,160.0,6.215949470264956,46.26965861999008
301,2505747.26,1124982.65,160.0,6.215996654033231,46.26964302659578
302,2505754.73,1124978.92,160.0,6.2160942943285695,46.26961052566318
303,2505760.55,1124976.02,160.0,6.2161703661739125,46.269585258499376
304,2505740.66,1124978.44,160.0,6.215911904905234,46.26960423305037
305,2505755.43,1124972.04,160.0,6.216104765897343,46.269548741582014
306,2505762.04,1124967.8,160.0,6.216191355082476,46.269511532634034
307,2494999.24,1118417.81,112.0,6.078078429544948,46.20900234408926
308,2494995.3,1118416.66,112.0,6.078027645231134,46.20899138522489
309,2500121.17,1126500.49,94.0,6.142702155044886,46.28248169912154
310,2500119.38,1126493.68,94.0,6.14268039527716,46.28242018093924
311,2505896.57,1123492.02,100.0,6.218234398180354,46.25625645735276
312,2505896.0,1123483.5,100.0,6.218228728331263,46.256179744110284
313,2505900.6,1123476.79,100.0,6.218289730666222,46.2561200354253
314,2498043.69,1120087.42,50.0,6.117155021821079,46.22448804942898
315,2489903.54,1116232.95,120.0,6.0125793605103866,46.18853617798904
316,2498886.32,1116778.33,244.0,6.128791624925025,46.194852274150435
317,2498882.44,1116784.13,244.0,6.1287401155370205,46.19490385778114
318,2498876.04,1116786.87,244.0,6.128656630041431,46.194927539686184
319,2498876.84,1116779.98,244.0,6.1286684838355985,46.19486568901688
320,2488581.07,1117129.64,110.0,5.995239444855448,46.19638325320422
321,2488587.1,1117128.5,110.0,5.995317816545081,46.196373999182704
322,2488595.32,1117125.37,110.0,5.995425027573233,46.19634720976773
323,2488603.17,1117125.51,110.0,5.995526666139353,46.19634976957301
324,2504417.07,1121532.82,170.0,6.199452071048829,46.23842550066608
325,2487115.19,1113084.64,,5.977230977053322,46.15975790650442
326,2503666.92,1118191.12,133.0,6.190418549644637,46.208261543315594
327,2503672.3,1118185.29,133.0,6.1904894522087766,46.20820987667375
328,2499067.37,1121484.2,150.0,6.130118464537252,46.23720572874519
329,2499083.59,1121478.75,150.0,6.1303298872804595,46.23715914617962
330,2498056.84,1116748.53,150.0,6.118054839112396,46.19445898429004
331,2498067.1,1116753.92,150.0,6.118186547310603,46.19450901926027
332,2498073.0,1116757.08,150.0,6.1182622728480505,46.19453833577931
333,2505862.61,1122574.25,160.0,6.217979491376231,46.24799679258998
334,2505868.36,1122573.68,160.0,6.218054153892076,46.24799247160916
335,2505865.43,1122578.76,160.0,6.218015140877727,46.24803775313856
336,2505868.3,1122583.45,160.0,6.218051402308897,46.248080339697836
337,2505871.26,1122578.39,160.0,6.218090800226458,46.24803524225077
338,2505874.12,1122583.04,160.0,6.21812694014756,46.2480774676034
339,2505871.18,1122588.13,160.0,6.218087795464862,46.24812283770179
340,2505877.02,1122587.77,160.0,6.218163582556487,46.24812041811206
341,2505874.08,1122592.82,160.0,6.218124445953642,46.248165428442235
342,2505879.93,1122592.44,160.0,6.218200366790813,46.248162830338714
343,2505885.09,1122590.41,160.0,6.21826767517807,46.24814529453169
344,2505876.97,1122597.49,160.0,6.218160970891701,46.24820783787894
345,2504426.17,1122019.27,120.0,6.199470281203277,46.24280216425165
346,2504431.05,1122009.63,120.0,6.199535519719842,46.24271615170452
347,2492182.64,1116682.19,170.0,6.041990267325289,46.19294600363367
348,2501672.7,1125632.08,135.0,6.163013357924455,46.27489991261159
349,2501668.32,1125627.52,135.0,6.16295750801465,46.27485825646954
350,2510008.26,1118825.04,90.0,6.272451093624814,46.21484238072942
351,2510011.37,1118819.33,90.0,6.272492491332843,46.21479143799142
352,2504076.36,1115612.02,160.0,6.1962528778207115,46.18512247852519
353,2507815.43,1121649.09,190.0,6.24348046654806,46.23994625125928
354,2507819.27,1121656.13,190.0,6.243528851772495,46.240010099973716
355,2507808.61,1121653.27,190.0,6.243391232745342,46.23998291256448
356,2505844.34,1124064.11,120.0,6.217441499609126,46.26139481477638
357,2505842.88,1124060.17,120.0,6.217423362946132,46.261359171615275
358,2506851.37,1123976.3,135.0,6.2305182122915514,46.260745456613115
359,2506856.53,1123975.86,135.0,6.23058521429266,46.26074221479535
360,2506097.72,1125451.65,116.0,6.220447497669711,46.273910572351646
361,2506088.71,1125454.87,116.0,6.2203299798739815,46.27393827440618
362,2507822.68,1121541.93,120.0,6.243595639929339,46.23898338852586
363,2507828.24,1121539.86,120.0,6.243668121746439,46.238965532706224
364,2499713.51,1117769.46,125.0,6.139292379835898,46.20389075081681
365,2499714.36,1117759.38,125.0,6.139305556614394,46.203800214445565
366,2499714.77,1117754.31,125.0,6.139311957122877,46.20375467419088
367,2499715.19,1117749.22,125.0,6.13931849145795,46.20370895554048
368,2499715.49,1117744.13,125.0,6.139323471302716,46.203663218987735
369,2499713.93,1117764.41,125.0,6.139298905609092,46.203845391941776
370,2499718.18,1117772.43,125.0,6.139352237118174,46.20391816076851
371,2499718.59,1117767.37,125.0,6.139358635452879,46.203872710454576
372,2499718.98,1117762.31,125.0,6.139364774696242,46.20382725715673
373,2499719.39,1117757.22,125.0,6.139371179455429,46.203781537011345
374,2499719.8,1117752.09,125.0,6.1393775927979535,46.20373545709117
375,2499720.17,1117747.05,125.0,6.139383468632997,46.20369018069631
376,2499720.58,1117742.01,125.0,6.139389862617893,46.203644910268316
377,2499725.69,1117739.73,125.0,6.139456547342337,46.20362516539523
378,2499725.29,1117744.88,125.0,6.139450259322776,46.20367142669863
379,2499724.87,1117749.89,125.0,6.1394437422901635,46.20371642580743
380,2499724.39,1117754.97,125.0,6.139436432966704,46.20376204557111
381,2499724.06,1117759.96,125.0,6.139431086071323,46.20380687821763
382,2499723.63,1117765.14,125.0,6.139424402942625,46.203853404875694
383,2499723.22,1117770.2,125.0,6.139418004665095,46.20389885519334
384,2499728.27,1117768.16,125.0,6.1394838608871165,46.203881260000585
385,2499728.68,1117763.1,125.0,6.139490259107608,46.20383580967924
386,2499729.1,1117758.04,125.0,6.1394967868576735,46.20379036084925
387,2499729.51,1117752.98,125.0,6.139503185056705,46.203744910527405
388,2499729.93,1117747.92,125.0,6.139509712785109,46.20369946169696
389,2499730.38,1117742.84,125.0,6.139516633418982,46.20365383745377
390,2499730.76,1117737.79,125.0,6.139522640817692,46.20360847259989
391,2499732.99,1117771.04,125.0,6.139544385292299,46.203907867816056
392,2499733.35,1117766.02,125.0,6.139550127170275,46.20386276980784
393,2499733.73,1117760.95,125.0,6.139556138860544,46.20381722506443
394,2499734.17,1117755.91,125.0,6.1395629213373715,46.20377195910108
395,2499734.6,1117750.84,125.0,6.1395695807074455,46.20372642181501
396,2499735.05,1117745.79,125.0,6.139576494849988,46.20368106739908
397,2497290.31,1114386.43,150.0,6.108646366200523,46.17309689912258
398,2497284.84,1114394.82,150.0,6.108573703789079,46.17317152589776
399,2497279.37,1114403.19,150.0,6.108501045575196,46.173245972740744
400,2497273.89,1114411.57,150.0,6.108428255497332,46.173320507952894
401,2497265.51,1114406.1,150.0,6.108320964850456,46.17327002926386
402,2497257.14,1114400.62,150.0,6.10821380606792,46.17321946205756
403,2497251.66,1114409.0,150.0,6.1081410156323654,46.173293997084436
404,2497260.04,1114414.47,150.0,6.108248306159738,46.17334447594459
405,2497268.42,1114419.95,150.0,6.108355594687386,46.173395044645794
406,2497276.79,1114425.42,150.0,6.108462756145385,46.17344552177498
407,2497285.17,1114430.9,150.0,6.108570045071122,46.17349609027255
408,2497293.55,1114436.37,150.0,6.1086773363940905,46.17354656872538
409,2497301.92,1114441.84,150.0,6.1087844984482995,46.1735970455494
410,2497307.4,1114433.47,150.0,6.108857286210311,46.17352260004925
411,2497299.02,1114427.99,150.0,6.108749996965765,46.17347203182465
412,2497290.64,1114422.52,150.0,6.1086427057223185,46.173421553441166
413,2497282.27,1114417.04,150.0,6.108535546343042,46.17337098654004
414,2497287.74,1114408.67,150.0,6.108608204676478,46.17329653967429
415,2497293.22,1114400.29,150.0,6.10868099447605,46.17322200434624
416,2497298.69,1114391.9,150.0,6.108753656807789,46.17314737750178
417,2506079.65,1125457.95,116.0,6.22021184165619,46.27396471010847
418,2501944.12,1126891.47,200.0,6.166268627424337,46.28626711880708
